EXTR,1.99,23.7352,226.64,Buy
SSTI,0.02,248.8120,5.15,Buy
BLK,40.57,16.5224,24.36,Buy
ROCK,4.64,12.4348,3.33,Buy
RAPT,-3.18,-4.6669,4,Buy
LAKE,1.16,7.9816,6.98,Buy
UAA,0.65,9.7893,74.4,Buy
ONEW,4.64,7.0022,197.87,Buy
JJSF,5.95,21.0668,19.39,Buy
CHK,6.32,2.0000,20.4,Buy
STNG,9.16,3.6392,74.74,Buy
TXT,5.83,11.1139,55.64,Buy
HOV,0.72,6.9497,260.43,Hold
SKX,4.14,10.4614,40.11,Buy
YMAB,-0.85,-3.7428,1.19,Hold
YETI,2.76,29.9531,26.62,Buy
MMI,1.59,43.8238,14.54,Sell
GTX,1.22,5.4888,0,Buy
PDCO,2.68,8.9522,61.24,Hold
IMMR,1.35,2.9161,0.08,Buy
OSPN,0.89,-25.3417,3.75,Buy
BEPC,0.81,13.3240,83.64,StrongBuy
EQNR,6.14,2.7560,61.52,Buy
ED,5.23,10.6824,114.56,Hold
WAT,13.39,18.0133,353.87,Hold
XPEL,2.74,29.3583,19.03,Buy
CSTE,-0.04,51.0278,33.91,Buy
CLH,8.03,11.2434,122.45,Buy
UFPI,8.63,6.7358,13.63,Buy
QSR,3.47,15.8911,308.36,Buy
MQ,-0.32,-9.8162,0.79,Buy
ETRN,0.96,11.5339,329.12,Buy
TSQ,1.76,6.6564,1145.67,StrongBuy
EBAY,4.46,8.7899,156.02,Hold
NATR,0.74,7.9956,11.89,Buy
GEO,1.21,5.4632,161.47,StrongBuy
NUE,12.49,5.0329,32.62,Hold
IBRX,-0.83,-3.8524,0,Buy
DQ,4.91,0.4764,0,Buy
KMB,7.07,13.8826,1281.87,Hold
THO,7.22,6.2370,43.78,Hold
LSEA,1.58,8.1129,69.92,Buy
BW,0.15,11.2034,0,Buy
TSLA,4.38,45.9919,11.14,Hold
QRHC,0.08,15.1403,89.77,Buy
NVGS,1.38,9.7155,82.62,StrongBuy
MOG.A,6.71,12.8381,71.65,Buy
TRI,3.74,30.5200,51.88,Hold
KSS,3.04,10.8953,213.98,Hold
AVID,1.95,30.9677,0,Hold
OMAB,6.25,1.7328,151.47,Hold
R,11.91,4.4115,236.01,Buy
MAXN,-0.27,44.4193,163.37,Buy
QTWO,1.09,-35.2773,124.01,Buy
PTON,-1.03,-5.3579,0,Hold
BLNK,-1.33,-1.7052,4.96,Hold
PNTG,0.85,21.5349,241.49,Buy
MPWR,13.51,40.6634,0.36,Buy
NWPX,2.75,8.3666,54.26,Buy
ARE,3.96,20.9949,50.82,StrongBuy
VLRS,1.28,17.8822,1830.96,Buy
EL,5.58,24.6052,160.81,Buy
ESEA,11.32,2.7155,60.69,Buy
BCPC,4.2,24.4340,42.19,Buy
REX,2.51,11.1497,2.38,StrongBuy
EVTC,3.01,13.6229,77.14,Hold
DXCM,1.61,67.8532,160.52,StrongBuy
APAM,3.24,9.8046,61.07,Hold
WBD,0.36,11.7929,101.08,Buy
SQ,2.41,-3006.2850,29.87,Buy
NFLX,14.42,34.2055,74.43,Buy
SELF,0.23,12.8853,35.57,Buy
SBH,2.09,5.8920,346.62,Hold
SMTC,1.53,46.0387,193.53,Buy
LASR,-0.1,-11.2937,5.73,Buy
NTST,0.16,20.3756,40.83,Buy
ENS,8.85,10.9933,55.77,Buy
VIA,0,14.9355,93.66,Hold
CX,0.83,6.7305,61.5,Buy
WLKP,1.96,3.1242,46.05,Hold
SPOK,0.95,11.4517,8.53,Buy
NXPI,14.87,12.4275,131.77,Buy
MXL,1.39,9.1086,21.67,Buy
FLNC,0.29,-18.2554,9.72,Buy
SPNS,1.43,17.9822,21.21,Hold
DEI,-0.35,14.5271,129.48,Hold
CRNX,-3.6,-7.3911,1.01,Buy
ELP,0.61,8.2756,75.36,StrongBuy
GLP,3.69,5.8179,176.59,Buy
ATR,5,14.8668,58.7,Buy
POST,4.92,11.8454,156.47,Buy
ORCL,5.89,22.5688,6126.61,Buy
PCTY,6.9,58.0225,8.34,Buy
MTLS,0.16,15.4698,31.03,Buy
AEP,5.6,12.4014,185.13,Buy
DK,1,11.2019,310.18,Hold
GFF,3.98,7.9315,515.54,StrongBuy
BC,10.22,6.4021,124.47,Buy
CLS,2.51,6.4514,46.61,Buy
BSY,1,58.9915,261.24,Buy
PFGC,5.15,11.0504,126.67,Buy
LPL,-0.57,84.8606,184.32,Sell
SFM,2.79,10.5472,150,Hold
MYGN,-0.01,-12.9920,27.72,Hold
ESNT,6.69,6.1466,8.9,Buy
USFD,3.2,10.5474,107.32,Buy
UNM,7.88,5.1968,37.94,Buy
PDM,-0.04,12.6558,114.02,Buy
NJR,2.75,12.6822,159.25,Buy
PEN,2.8,186.5660,21.68,Buy
BKE,4.55,5.1564,65.35,Hold
CLAR,0.83,10.7718,49.86,Buy
ORLY,42.24,18.8091,0,Buy
JBGS,-0.77,18.1126,83.16,Hold
SXI,8.55,12.6186,34.12,StrongBuy
IRMD,1.63,31.6511,3.26,Buy
MEOH,3.11,7.6605,131.65,Buy
OGE,2.12,10.6454,108.63,Hold
COTY,0.56,15.1421,108.02,Buy
INBX,-3.97,-6.5555,0,Buy
GETY,0.19,12.0359,235.18,Buy
LYB,10,9.4474,101.88,Hold
CNNE,-0.41,-24.4065,10.47,StrongBuy
RES,1.27,3.5079,2.91,Hold
H,3.51,17.6641,93.05,Buy
ADSK,8.49,42.6297,220.98,Buy
NRIX,-3.36,-1.1507,3.59,Buy
DUK,5.97,12.2873,154.34,Buy
LXFR,1.1,9.6363,52.93,Hold
SPTN,2.47,8.3903,108.41,Buy
JLL,15.1,10.9963,67.93,Buy
DIOD,5.8,6.5987,7.41,Buy
VAL,6.8,29.4781,54.75,Buy
FLYW,0.01,-176.7846,0.26,Buy
RCEL,-1.12,-60.3918,2.48,Buy
VST,3.37,5.7489,229.44,Buy
FF,0.8,2.6376,0.17,Buy
AU,1.38,24.1234,51.36,Hold
NVO,5.73,37.6669,28.41,StrongBuy
KYMR,-3.33,-4.4737,17.24,Buy
IDCC,4.37,6.5986,104.66,StrongBuy
WLK,10.16,6.8633,50.04,Hold
DOX,6.56,11.5173,21.82,Buy
PTEN,1.43,4.1088,49.09,Buy
PBR,3.31,1.0847,75.04,Buy
HRI,14.7,10.6891,388.02,Buy
WTRG,1.99,16.3824,123.45,Buy
SSYS,0.4,-163.4782,2.19,Buy
NOG,7.77,3.2696,118.14,Buy
TPIC,-0.97,-36.3541,129.3,Buy
PZZA,3.06,17.5628,0,Buy
TILE,1.07,7.3285,146.66,Buy
CPRT,1.39,26.0368,2.31,Buy
FHI,3.62,7.3871,36.92,Buy
MAA,4.68,16.7845,69.67,Hold
RYAAY,10.87,62.1224,62.73,StrongBuy
GRIN,-0.55,4.2583,69.79,Buy
HLT,6.9,19.3716,0,Buy
EVLV,-0.21,-8.9013,1.04,Buy
BCC,10.88,4.0171,24.55,Hold
NET,0.44,-218.5711,227.33,Hold
NDSN,9.55,18.1570,37.26,Buy
ELF,2.75,58.8727,16.89,Buy
GBX,3.59,9.2942,116.82,Hold
MIR,0.4,18.5171,46.11,Buy
SWAV,4.4,51.0583,9.57,Buy
DKS,12.43,7.1702,161.02,Buy
MGA,6.62,6.8229,63.34,Buy
INTU,18.65,41.6057,38.73,Buy
VOYA,9.22,13.0401,71.08,Buy
MT,4.61,6.0571,18.06,Buy
INTC,1.66,21.4283,46.95,Hold
BLDR,11.98,6.9816,96.35,Buy
ARCE,0.69,4.7589,71.67,Buy
ENFN,0.25,45.8682,17.74,Buy
CMCSA,4.21,7.5902,120.91,Buy
PII,10.82,7.1717,174.7,Hold
TTEK,5.87,21.6288,79.29,Hold
EPC,2.8,9.4070,89.64,Hold
DELL,6.71,8.8171,0,Buy
PINE,-0.1,15.0021,82.35,Buy
FTAI,2.13,11.8434,2379.72,StrongBuy
ALTG,0.27,9.4028,777.65,Buy
CSTL,-2.95,-3.1791,3.81,StrongBuy
OHI,1.47,19.3128,138.67,Hold
RS,19.24,7.2121,17.91,Buy
SSL,3.96,1.4287,69.77,StrongBuy
CB,20.6,11.9233,34.81,Buy
KALU,5.46,14.0708,172.15,Hold
RRX,12.83,17.4234,106.67,Buy
OCUL,-0.93,-3.6129,2098.12,Buy
SRRK,-2.13,-1.0219,32.3,Buy
ASH,5.76,10.1788,46.3,Buy
NNOX,-0.83,-6.9964,2.41,StrongBuy
AAON,2.24,23.3271,13.04,Buy
TDG,31.25,21.6073,0,Buy
PSN,2.6,18.5082,42.76,Buy
AAT,0.75,11.8999,145.63,Hold
EXPE,11.8,12.0342,203.64,Buy
LCII,9.37,15.3288,87.28,Buy
SGEN,-1.4,-57.7276,4.25,Hold
CTS,2.62,10.1552,20.44,Buy
PAGS,1.24,0.2237,3.4,Buy
MELI,29.01,36.7772,245.51,Buy
GRC,1.63,13.0204,125.65,StrongBuy
KBR,3.62,16.8953,120.93,Buy
RMBS,2.12,44.1363,3.31,Buy
ADEA,1.4,6.3272,196.2,Buy
QIPT,0.1,7.6067,87.3,Buy
GEN,2.4,12.7058,411.25,Buy
MRC,1.4,7.6052,75.19,Buy
QUAD,0.52,3.7264,469.4,StrongBuy
SHOO,2.8,10.9033,15.79,Buy
BCO,8.06,9.8769,562.72,Buy
PARA,1.25,9.9740,77.36,Hold
SHEL,8.24,3.6696,43.92,Buy
SLG,-0.55,24.9477,105,Hold
TOL,11.64,5.3985,44.33,Buy
GES,3.17,7.7296,237.1,Buy
FCX,1.98,8.9148,36.48,Buy
EVO,0.27,35.1653,45.49,Buy
CHX,2.35,10.9427,39.75,Buy
OMCL,2.33,72.7845,52.82,Buy
ADTN,0.61,-45.7715,18.87,Buy
GNTX,2.19,14.1610,0.17,Buy
BILL,2.33,-57.2014,47.15,Buy
ERF,2.65,2.9474,22.96,Buy
GHRS,-1.04,-9.8656,0.43,Buy
SBS,1.25,3.2765,65.07,Buy
HZNP,5.66,39.8830,51.32,Hold
OXM,10.98,6.6640,53.69,Hold
MAC,-0.04,16.9601,161.06,Hold
VERX,0.48,-1707.6941,31.38,Buy
ICE,6.14,17.3026,76.8,Buy
AMPY,1.17,2.8343,35.54,Buy
HRL,1.77,16.3300,42.85,Hold
UDR,0.5,19.4559,111.06,Buy
WAB,6.37,14.7462,46.13,Buy
MOV,3.75,5.1151,16,Hold
SJM,10.3,10.5860,64.19,Hold
ENSG,5.2,18.1091,135.48,Buy
IDYA,-2.55,-13.5994,0.51,StrongBuy
JBSS,4.76,11.2650,4.98,StrongBuy
CTRE,1.03,16.4933,107.63,Buy
KW,0.6,37.7998,242.97,Hold
FN,8.97,16.0122,0.91,Buy
LPRO,0.45,13.7397,68.85,Buy
HPP,-0.8,14.8023,130.79,Hold
TXRH,5.44,15.2345,67.36,Buy
MOD,3.38,11.0009,64.67,Buy
TX,6.26,3.5206,7.81,Buy
AOUT,0.7,35.5237,15.42,Buy
INFA,0.96,38.5811,98.7,Buy
TFX,14.33,14.1219,39.63,Hold
STLD,9.35,4.1858,35.4,Hold
NMRK,1.22,14.0867,161.91,Hold
MGNI,0.75,19.0332,110.19,Buy
CACI,22.13,13.0103,64.26,Buy
KNSL,13.93,32.3806,22.47,Hold
ABCM,0,50.6992,30.17,Hold
CIR,2.87,12.4525,357.97,Hold
PGR,7.42,31.2144,41.21,Hold
NVTS,-0.13,-12.0274,1.65,Buy
RYAN,1.7,16.1408,228.88,Buy
DOOR,9.39,7.9180,157.85,Buy
CHRW,4.32,13.8441,151.11,Hold
AFL,6.16,9.8221,60.46,Hold
IIIV,1.83,17.8237,129.56,Buy
AWR,2.98,17.1002,109.76,Hold
QUIK,0.35,-21.9876,134.33,StrongBuy
SNCY,1.92,6.6937,134.71,Buy
MCD,11.65,19.1907,0,Buy
ALKS,2.13,24.8683,30.42,Buy
HIW,0.82,11.9022,126.31,Buy
WOR,5.49,11.6538,43.87,Hold
GIII,3.27,6.0460,57.73,Hold
PRGO,3.12,13.2672,88.75,Buy
FOLD,0.13,-30.9266,405.24,Buy
AVNW,3.81,10.0582,1.25,Buy
KAI,9.82,13.6384,22,Buy
NGMS,-0.01,61.6158,156.48,Hold
SCCO,4.26,12.6149,88.75,Sell
PAYC,9.22,33.5758,2.06,Buy
DOCU,2.74,36.9982,103.67,Hold
SILC,1.77,5.9915,3.7,Buy
VRSK,6.62,44.9564,1007.06,Buy
VMI,17.24,10.5874,66.91,Buy
PAAS,0.9,17.6485,21.37,Buy
HII,16.65,10.4349,85.13,Hold
XHR,0.21,10.1177,100.52,Hold
KTOS,0.5,53.3826,35.5,Buy
GATO,0.15,-11.9004,2.53,Buy
SBAC,6.04,22.2634,0,Buy
ADPT,-1.01,-4.3031,58.51,Buy
CPRI,6.23,11.2597,204.58,Hold
UIS,-0.07,2.5932,1070.59,Buy
TER,4.59,19.0945,4.85,Buy
PROF,-1.08,-5.8721,18.68,Buy
VRTX,16.22,16.8736,4.96,Buy
ILMN,2.34,106.4104,46.5,Hold
HEAR,0.27,-4.1971,11.05,Buy
BAH,5.61,27.7353,306.7,Buy
PRDO,2,3.1631,3.79,StrongBuy
CLNE,-0.06,-66.4850,30.21,Buy
TSCO,11.24,15.0612,232.09,Buy
ANSS,9.67,37.4745,17.95,Buy
DUOL,0.05,-128.7609,4.58,Buy
REG,2.05,18.6341,64.33,Buy
GMS,8.24,6.1149,95.26,Buy
FDX,21.65,9.0681,146.93,Buy
DBRG,0.18,18.6804,140.24,Buy
WTW,15.87,11.7264,62.68,Hold
GCO,4.44,11.1520,126.14,Buy
ZBRA,11.85,13.9456,81.55,Buy
SLCA,1.64,4.1915,121.31,Buy
NL,0.62,5.5177,0.13,Sell
NUS,2.65,7.8061,69,Hold
MEC,1.09,6.9958,95.38,Buy
CTRN,0.51,25.3917,157.14,Buy
ASC,2.57,2.8707,24.26,StrongBuy
GRBK,6.75,6.9296,28.71,Hold
CE,12.58,16.8342,243.63,Hold
NEO,-0.15,-39.4893,63.75,Buy
WGS,-3.62,-0.1408,25.44,Buy
ZIP,0.29,15.1050,0,Buy
PAM,8.15,0.9732,63.84,Hold
ATEX,-2.38,-11.1432,2.35,Buy
TNK,10.17,2.2669,22.16,Buy
AMPH,3.47,16.8100,89.73,Buy
TARO,4.39,17.6160,0,Buy
HMY,0.49,0.2907,10.64,Hold
SCL,5.36,11.5506,61.88,Buy
GEHC,4.31,11.7803,144.86,Buy
APLS,-2.85,-7.1575,32.08,Buy
INNV,-0.01,-20.0622,34.19,Hold
AWI,5.41,12.0441,123.42,Buy
CINF,6.1,9.1048,7.86,Buy
INFY,0.81,33.6265,11.34,Hold
CDRE,1.08,14.1117,82.91,Buy
ITW,10.37,18.4966,265.74,Hold
KLR,-0.27,-16.1079,827.72,Hold
WDAY,6.61,276.9703,52.1,Buy
GOOGL,6.66,17.8466,11.02,Buy
EGLE,5.04,5.4488,86.11,StrongBuy
CNK,1.25,10.2195,1424.45,Buy
PGTI,2.39,9.2135,120.87,Buy
AZEK,1.02,26.2538,47.73,Buy
ATI,2.85,13.1788,135.49,Buy
WSR,0.4,14.7374,150.83,Buy
TNDM,-0.95,-15.7913,127.66,Buy
BFS,3.25,15.7962,252.32,Hold
TERN,-1.29,-0.7242,0.32,Buy
ARLP,5.17,2.6416,24.17,Buy
BKH,3.86,11.5744,139.9,Hold
LZB,3.15,6.4569,46.97,Buy
MEG,-0.72,72.6016,48.62,Buy
BOC,-0.04,47.7808,14.73,Buy
NABL,0.37,34.9150,55.68,Buy
WMG,1.21,18.9583,1435.79,Buy
ARLO,0.37,-16.6338,25.64,Buy
RARE,-6.61,-3.7013,19.94,Buy
IPGP,5.59,13.9391,0.76,Hold
AMEH,1.57,11.1723,39.46,Buy
PATK,8.54,7.2114,140.08,Buy
BMRN,2.51,87.7341,22.86,Buy
AEL,6.94,0.6779,33.44,Hold
LCID,-1.08,-3.9591,39.71,Hold
APEI,0.02,8.0598,73.28,Buy
RELY,-0.5,-46.4615,9.56,Buy
MCW,0.36,15.0376,202.22,Buy
ANGO,-0.15,24.0847,14.55,Buy
EPAM,11.01,18.4951,5.54,Buy
CVI,2.76,3.9094,166.74,Hold
NTRA,-2.72,-11.9596,74.52,Buy
PAYO,0.24,38.2315,4.42,Buy
CMCO,3.32,10.7776,75.83,Buy
MNTK,0.3,27.2922,31.69,Hold
WELL,1.07,24.5563,73.94,Buy
RCM,0.27,19.6533,67.91,Buy
GDS,-0.87,10.6513,204.09,Buy
PHI,1.89,3.2168,260.97,StrongBuy
GPN,11.85,13.4711,76.75,Buy
EVER,-0.75,-7.2547,4.38,Buy
PWR,8.41,22.7581,78.83,Buy
LYV,1.68,14.8527,747.86,Buy
UWMC,0.38,15.5288,301.75,Hold
NSP,5.8,13.0422,321.4,Buy
BELFB,5.14,6.3256,27.19,Buy
HR,-0.3,14.9256,78.15,Buy
UCTT,1.9,9.0488,68.09,Buy
ZD,6.97,7.6288,53.7,Buy
EHC,3.8,10.8546,142.87,Buy
BRO,2.91,18.8697,79.8,Buy
MGM,2.58,22.2194,661.24,Buy
NSIT,10.77,13.5919,64.89,Hold
MRCY,1.81,29.2822,37.58,Hold
SPXC,4.65,16.1647,57.62,Buy
PXD,23.6,6.0518,25.95,Buy
CBOE,7.67,15.1708,47.58,Buy
ERII,0.49,101.8892,7.8,Buy
VWAGY,3.37,9.1889,121.42,StrongBuy
ALK,6.71,6.3315,98.36,Buy
CAR,25.79,8.5509,0,Buy
WEN,1.13,15.4785,1076.62,Buy
REXR,1.36,30.3316,29.61,Buy
LPG,2.19,6.1993,89.97,Hold
GSL,8.86,3.4855,85.04,Buy
VTLE,20.43,2.4353,108.78,Buy
PEB,-0.3,13.9828,91.62,Hold
LOPE,7.33,11.8762,12.7,StrongBuy
TBI,1.13,8.6739,14.24,Buy
ESTA,-2.07,-35.6697,338.93,StrongBuy
PLOW,2.42,12.7249,125.02,StrongBuy
LTC,1.91,15.9569,110.91,Hold
CIVI,14.41,3.6494,61.24,Buy
OLK,0.07,-73.4376,1.75,Buy
III,0.49,9.3008,80.46,StrongBuy
TWST,-2.95,-5.3525,14.15,Buy
PGRE,-0.33,17.4045,88.38,Hold
QDEL,5.53,9.5520,54.44,Buy
THG,11.64,-57.1446,34.98,Buy
AZUL,0.44,91.1958,0,Hold
KO,2.64,20.3766,156.78,Buy
LXU,0.81,4.8010,113.7,Buy
CRTO,3.12,9.4111,10.31,Buy
ICFI,7.02,17.9108,94.58,StrongBuy
AMZN,3.15,24.2238,103.37,Buy
LGND,4.25,18.9293,1.75,Buy
BNTX,3.67,2.2619,1.03,Buy
CLF,2.01,6.9024,49.55,Buy
IVZ,1.88,10.3820,8.91,Hold
POWL,3.91,15.0813,0.49,Hold
GHM,0.26,15.6468,19.85,Buy
SNDX,-2.78,-4.6980,0.53,StrongBuy
WTS,7.98,15.3679,6.93,Hold
SANM,6.67,5.0882,18.54,StrongBuy
CHEF,1.6,13.9855,217.35,Buy
LILAK,0.54,6.4531,359.71,Buy
VRRM,1.17,12.4459,253.2,Buy
MCS,0.33,9.9481,86.3,Buy
LOGI,3.55,17.5560,3.28,Buy
CPAC,0.12,4.2192,126.22,Hold
MGRC,5.37,16.7133,76.39,StrongBuy
ABT,4.62,18.5393,45.42,Buy
ICPT,2.29,-5.6968,493.61,Hold
EXPO,2.23,35.2120,8.06,Hold
JAKK,4.06,3.1127,9.89,StrongBuy
AEIS,5.99,13.7570,41.48,Buy
ATRC,-0.87,-119.1988,16.18,Buy
SITC,0.11,13.2564,88.67,Buy
FDMT,-3.24,-3.2669,4.81,Buy
TGI,0.76,11.3117,0,Hold
IDXX,11.14,35.7596,105.64,Buy
PUK,3.73,26.9278,31.01,StrongBuy
UA,0.65,9.0862,74.4,Buy
MP,0.78,17.7426,50.84,Buy
TMST,1.95,11.3263,3.47,Hold
CLPT,-0.78,-6.3060,52.06,Buy
LEVI,1.35,10.3265,115.1,Buy
NPK,0.87,11.7241,3.2,Buy
VSH,2.54,3.9957,34.9,Buy
AMRC,2.56,26.4723,176.62,Buy
RCKT,-2.47,-3.8562,6.3,Buy
ZM,4.25,45.5241,1.22,Hold
IE,-0.75,-10.6111,66.77,Buy
RYAM,-0.17,4.3452,104.59,Buy
AEE,4.69,11.9412,147.86,Buy
RBA,2.94,24.8822,86.71,Buy
BBW,3.83,5.3360,76.54,Buy
CHTR,39.15,7.6926,700.53,Hold
ARIS,1.07,7.6644,64.71,Buy
JBT,4.84,14.9384,103.18,Buy
FLWS,0.51,7.9433,69.83,Buy
HOG,4.86,9.6218,223.88,Buy
TTE,9.41,3.4869,48.44,Buy
BMBL,0.54,31.0493,26.12,Buy
TVTX,-4.01,-3.8495,348.69,Buy
SAP,6.57,26.2831,26.28,Buy
PRTA,-4.09,-12.5253,0.59,Buy
VSAT,1.8,24.7274,129.93,Buy
MBUU,6.95,5.2703,1.65,Buy
FBIN,4.47,13.3800,154.21,Hold
BHC,3.67,8.6841,7583.76,Hold
FTV,3.72,19.4524,31.53,Buy
ALOT,0.35,12.3810,35.77,Hold
CRD.B,1.25,8.4086,232.93,StrongBuy
AGYS,1.25,109.5127,19.73,Buy
AIN,4.2,11.5721,53.18,Buy
PRLB,1.24,11.8076,2.98,Hold
HAS,5.01,16.4295,164.65,Buy
TEVA,2.46,8.0236,272.65,Hold
DOOO,9.82,5.1525,529.83,Buy
PINS,1.14,-90.7838,6.05,Buy
IHG,2.47,89.5007,0,StrongBuy
HGV,4.39,8.5103,185.61,Buy
GGG,3.15,18.6792,7.26,Hold
MEI,2.75,8.6325,35.26,Buy
ALVO,0,-9.2024,0,Hold
NEE,3.41,14.8475,132.73,Buy
ARW,15,5.4248,73.59,Hold
MMSI,3.2,20.6257,33.82,Buy
CBT,6.57,7.8213,97.63,Buy
SKIN,0.55,-136.7543,464.52,Buy
DLHC,1.06,10.4122,197.84,Buy
ARWR,-2.77,-17.9103,90.53,Buy
BALL,3.29,13.4209,261.59,Hold
RCKY,3.06,7.0465,108.45,Hold
MSFT,11.8,24.0312,38.52,Buy
TRNO,1.44,32.9691,29.27,Buy
SIGI,7.61,15.2533,18.85,Hold
IAS,0.26,40.2486,25.5,Buy
GFI,0.24,10.5182,38.02,Hold
ASAN,-0.27,-12.5505,85.26,Hold
JOUT,4.8,7.5582,10.51,StrongBuy
SE,1.27,20.3430,68.9,Buy
LTH,0.68,17.0446,187.6,Buy
NVCR,-5.37,-9.8933,141.33,Buy
AFRM,-2.19,-12.2280,215.1,Hold
MTN,9.25,13.9204,190.94,Buy
SA,-0.1,-50.3194,59.6,Buy
TRMB,2.97,21.9407,76.2,Buy
PKX,15.24,2.3134,47.73,Hold
ZBH,8.03,13.0589,47.8,Hold
SAM,10.69,21.6272,4.57,Hold
FMX,5.42,2.2308,64.26,Buy
JAZZ,20.2,8.0663,164.51,Buy
ATRO,0.77,184.7597,90.44,Hold
SGC,0.76,8.8219,70.33,StrongBuy
FTS,2.28,10.8416,127.31,Hold
AHCO,0.86,6.3419,105.77,Buy
SOVO,0.79,15.6258,99.39,Hold
TMDX,-0.16,-176.2362,354.66,Buy
LNW,2.96,11.8297,319.92,Buy
SONY,5.75,2.6164,58.67,StrongBuy
FUL,4.68,10.7468,114.5,Buy
CNO,3.01,9.5101,199.43,Hold
WRLD,11.83,12.5981,168.16,Sell
FNKO,0.4,-82.1922,152.3,Hold
XEL,3.59,11.5917,158.84,Hold
ATGE,4.75,7.6247,61.49,Buy
GO,1.19,21.3049,117.83,Hold
BTI,3.97,27.7519,58.06,Buy
BOOT,6.21,11.2453,52.03,Buy
CVS,8.6,8.1887,112.51,Buy
LESL,0.51,11.0988,0,Hold
FLO,1.31,12.5571,93.45,Hold
NRG,6.61,-17.9199,369.63,Hold
NVR,455.02,9.3415,24.84,Hold
F,1.75,11.8577,332.18,Hold
IONQ,-0.79,-34.8784,1.19,Buy
MKL,97.64,5.4454,25.94,Buy
ANAB,-7.03,-0.7848,12.56,Buy
FVRR,2.08,-40.5435,153.02,Buy
CDAY,1.62,77.3777,55.77,Buy
AAL,3.05,5.3066,0,Hold
VTOL,3.01,10.7192,103.88,Buy
IMAX,1.03,18.7251,80.06,Buy
CMPS,-2.48,-2.7789,19.73,Buy
HLIT,0.91,19.7019,46.09,Buy
MCRI,4.81,7.5351,11.32,Buy
BRKR,2.88,16.8028,99.91,Buy
CPLP,3.49,8.0926,249.38,StrongBuy
TREX,2.13,29.2953,37.76,Buy
RELX,1.1,91.3303,209.3,Buy
HOFT,2.12,11.9699,40.32,StrongBuy
RADI,-1.26,81.3897,271.51,Hold
ZYME,-1.53,0.8778,6.07,Buy
PAA,1.35,9.1538,60.99,Buy
OMER,-2.01,-2.0369,2277.28,Hold
TYL,8.73,54.5527,33.41,Buy
IQ,0.42,1.5466,140.98,Buy
NGS,0.54,7.9070,43.32,Buy
NAPA,0.7,15.0194,26.4,Buy
RPTX,-3.37,19.0321,1.85,Buy
MDRX,0.86,9.6935,18.59,Buy
S,0,-11.3541,1.58,Buy
MMP,5.28,12.7167,296.42,Hold
TNET,6.66,12.2938,59.45,Buy
WLY,2.93,9.1725,108.88,Buy
NOA,2.53,5.0893,126.48,Buy
RACE,8.08,32.5335,98.13,Buy
OII,1.5,10.6807,173.91,Buy
BIP,0.85,12.5786,136.46,Buy
ANIP,4.29,15.5824,66.94,Buy
VOD,0.76,8.5502,105.92,Buy
DV,0.5,49.2480,9.56,Buy
CBRL,6.44,12.3162,254,Hold
KOS,1.06,7.2452,262.6,Buy
TK,0.43,2.1719,19.23,Hold
ESAB,4.61,11.9240,81.3,Buy
ACHC,3.78,13.7600,50.95,Buy
ZIMV,0.77,9.6382,75.5,Hold
MPX,1.3,6.7548,0,Hold
FAT,-3.73,47.2699,0,Buy
SRG,2.18,-17.2406,97.91,Buy
PD,0.73,-24.2586,111.32,Buy
AES,1.9,11.9544,438.94,Buy
CYD,1.41,0.4153,0,Buy
SLP,0.74,130.2681,0.56,StrongBuy
UPS,10.69,10.2365,125.37,Buy
NFE,5.47,11.6616,381.33,Buy
ICLR,14.64,16.4892,50.94,Buy
ALXO,-3.34,-0.0739,7.13,Buy
FNV,3.93,25.0673,0,Hold
UEIC,0.94,9.2215,47.18,Buy
HOLI,1.99,5.8331,2.98,Buy
EDU,3.08,14.7819,12.02,Buy
PEP,7.58,18.2001,244.72,Buy
GLPI,2.83,15.1427,158.47,Buy
SILK,-1.33,-12.2528,54.51,Buy
TIGO,1.01,4.6129,217.54,Buy
CHUY,1.95,14.5886,72.96,Buy
AYX,1.11,-13.5657,2478.85,Buy
CSV,2.7,10.8703,401.06,StrongBuy
FWONA,1.05,29.9200,42.42,Buy
VVV,1.66,20.9567,734.27,Buy
WMT,6.61,13.4247,78.15,Buy
PEAK,0.38,17.3137,95.05,Buy
HDSN,1.35,5.9739,17.46,Buy
VNOM,1.97,6.4414,28.41,Buy
GIC,2.14,14.2316,61.35,Buy
UDMY,0.02,-6.8095,3.11,Buy
CLGN,-0.57,-9.9268,9.28,Buy
ARCB,9.75,6.6893,36.17,Buy
UHS,11.5,8.0967,84.42,Hold
CSL,20.32,12.0327,85.23,Buy
KOP,4.62,7.5059,216.91,StrongBuy
PLMR,3.89,15.9870,17.26,Buy
HAYN,4.68,8.6112,25.69,Buy
NVT,3.23,15.9960,72,Buy
GDYN,0.41,210.3786,3.23,Buy
AGTI,0.59,8.6221,124.69,Hold
HWKN,2.68,11.8092,26.38,Buy
SNX,11.88,7.0221,49.65,Buy
GNE,0.46,4.2444,1.04,Hold
ERIE,8.43,28.0948,0,Buy
PR,2.16,4.7376,36.1,Buy
JYNT,0.24,14.1226,79.53,Buy
BRT,-0.39,5242.4295,188.37,Buy
ALGN,10.4,34.4102,3.67,Buy
CIO,-0.19,9.9227,87.28,Hold
RETA,-4.4,-18.5795,190.17,Hold
